source,run,config_id,data,feature_set,seed,split_seed,split_strategy,candidate_offset,train_max_samples,n_train_full,n_train_used,n_val,n_test,epochs,name,hidden_dims,batch_size,lr,dropout,weight_decay,embed_dim_cap,n_params,best_val_epoch,train_mse,val_mse,test_mse,train_rmse,val_rmse,test_rmse,train_mdape,val_mdape,test_mdape,train_acc_pct,val_acc_pct,test_acc_pct,train_mse_last,val_mse_last,test_mse_last,train_rmse_last,val_rmse_last,test_rmse_last,train_mdape_last,val_mdape_last,test_mdape_last,train_acc_pct_last,val_acc_pct_last,test_acc_pct_last,seconds
sweep_deep_test,25,5486db3374,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big5,"1024,512,256,128,64",2048,0.001,0.2,1e-06,64,1029337,14,0.18861255889892578,0.2197763585285638,0.24444148531192947,0.4342954741865563,0.4688031127547724,0.49441023989388555,0.25258785486221313,0.25605708360671997,0.2550056278705597,74.74121451377869,74.394291639328,74.49943721294403,0.26169532592773437,0.2925343305451686,0.3155948002211611,0.5115616540826085,0.540864428988604,0.5617782482627475,0.2945922315120697,0.2991306185722351,0.29786595702171326,70.54077684879303,70.08693814277649,70.21340429782867,33.2
sweep_deep_test,26,2bef89c8af,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",2048,0.0015,0.1,0.0001,32,351233,14,0.171526728515625,0.21238713446876586,0.2416354278588271,0.4141578545864185,0.4608547867482401,0.49156426625501076,0.2294001281261444,0.23308084905147552,0.23115888237953186,77.05998718738556,76.69191509485245,76.88411176204681,0.18500958404541015,0.22649683560660397,0.26579336386910385,0.4301274044343259,0.47591683685976477,0.5155515142729229,0.2370258867740631,0.2415418177843094,0.2392083704471588,76.29741132259369,75.84581822156906,76.07916295528412,20.73
sweep_deep_test,27,5bc99e7eb5,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,huge3,"2048,1024,512",1024,0.001,0.0,1e-05,64,3060953,15,0.10982745025634766,0.1356546905796251,0.13938722996451755,0.33140224841776145,0.3683133049180074,0.37334599229738297,0.20321688055992126,0.21321754157543182,0.21368514001369476,79.67831194400787,78.67824584245682,78.63148599863052,0.10982745025634766,0.1356546905796251,0.13938722996451755,0.33140224841776145,0.3683133049180074,0.37334599229738297,0.20321688055992126,0.21321754157543182,0.21368514001369476,79.67831194400787,78.67824584245682,78.63148599863052,53.99
sweep_deep_test,28,62d33e3f75,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big4,"1024,512,256,128",4096,0.002,0.2,1e-06,64,1021145,14,0.1797871630859375,0.21898265344778206,0.24400785839375558,0.4240131638120891,0.46795582424816773,0.49397151577166426,0.2370978146791458,0.24105864763259888,0.23930345475673676,76.29021853208542,75.89413523674011,76.06965452432632,0.18112819610595704,0.22042479369029716,0.24706072748298827,0.42559158368787914,0.4694941891975844,0.4970520369971219,0.23256021738052368,0.23764345049858093,0.23442846536636353,76.74397826194763,76.2356549501419,76.55715346336365,34.64
sweep_deep_test,29,df021a4587,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,huge3,"2048,1024,512",8192,0.0015,0.0,1e-06,64,3060953,15,0.1770034552001953,0.21639357300165363,0.2325329509543288,0.4207177856951086,0.465181225977203,0.48221670538703737,0.23343496024608612,0.23561184108257294,0.23568280041217804,76.65650397539139,76.4388158917427,76.4317199587822,0.1770034552001953,0.21639357300165363,0.2325329509543288,0.4207177856951086,0.465181225977203,0.48221670538703737,0.23343496024608612,0.23561184108257294,0.23568280041217804,76.65650397539139,76.4388158917427,76.4317199587822,41.25
sweep_deep_test,30,90a48a653f,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big4,"1024,512,256,128",1024,0.003,0.1,1e-05,64,1021145,14,0.1406476806640625,0.1668365777604155,0.1697730216763067,0.3750302396661668,0.40845633519436997,0.41203521897564377,0.2275877445936203,0.23356464505195618,0.232335165143013,77.24122554063797,76.64353549480438,76.7664834856987,0.16100627868652342,0.18642921967926365,0.18969256183829697,0.4012558768249051,0.43177450096000763,0.43553709582341776,0.24969591200351715,0.2553071677684784,0.2548145353794098,75.03040879964828,74.46928322315216,74.51854646205902,31.79
sweep_deep_test,31,a2769e8594,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big4,"1024,512,256,128",8192,0.003,0.1,0.001,128,1021145,14,0.2931377813720703,0.34080367786967325,0.3772286045815796,0.5414219993425372,0.5837839308080287,0.614189388203329,0.2862735688686371,0.28717365860939026,0.28676730394363403,71.37264311313629,71.28263413906097,71.3232696056366,0.2950822674560547,0.3431221168818431,0.37631741210175323,0.5432147526126796,0.5857662647181409,0.613447155101198,0.2745007872581482,0.27531856298446655,0.27621668577194214,72.54992127418518,72.46814370155334,72.37833142280579,28.74
sweep_deep_test,32,e9b954d91f,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep6,"1024,512,512,256,128,64",1024,0.0015,0.2,0.0001,32,1178113,11,0.16604828186035156,0.18456831449334646,0.18817624200452382,0.4074902230242482,0.429614146058235,0.43379285610130075,0.2386050969362259,0.24247026443481445,0.24220603704452515,76.13949030637741,75.75297355651855,75.77939629554749,0.7994445947265625,0.8177211615885867,0.8272765289861258,0.8941166561062166,0.9042793603685682,0.9095474308611541,0.5547646880149841,0.5562490224838257,0.556549072265625,44.52353119850159,44.37509775161743,44.3450927734375,37.69
sweep_deep_test,33,3696c5a2ac,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",2048,0.001,0.2,0.0005,128,451801,13,0.2013685238647461,0.23780130409894276,0.2899305670486537,0.4487410432139522,0.4876487507406768,0.5384520099773551,0.24609805643558502,0.24837444722652435,0.24757236242294312,75.3901943564415,75.16255527734756,75.24276375770569,0.20750488159179686,0.2438780603173928,0.2959608081618152,0.4555270371688127,0.4938401161483267,0.5440228011414735,0.24838759005069733,0.2521110475063324,0.25048959255218506,75.16124099493027,74.78889524936676,74.9510407447815,19.38
sweep_deep_test,34,b473228b21,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big4,"1024,512,256,128",8192,0.0015,0.2,0.001,32,907265,14,0.31106955657958985,0.38175886997360325,0.5073953921798348,0.557736099405077,0.6178663852109154,0.7123169183585595,0.2743494212627411,0.2762225270271301,0.2763248085975647,72.56505787372589,72.37774729728699,72.36751914024353,0.34426735473632814,0.40934883482349427,0.5014747247899013,0.5867430056986859,0.6398037471158592,0.7081488013051362,0.2971011996269226,0.30084264278411865,0.3009377717971802,70.28988003730774,69.91573572158813,69.90622282028198,31.68
sweep_deep_test,35,8257c20754,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,huge4,"2048,1024,512,256",1024,0.004,0.1,1e-06,64,3192025,12,0.15306326110839844,0.15539051841015594,0.15974295415505077,0.39123300104720005,0.3941960405815309,0.3996785635420679,0.21476712822914124,0.21862030029296875,0.21933071315288544,78.52328717708588,78.13796997070312,78.06692868471146,0.15293388427734375,0.15683479667630995,0.16117185902497164,0.3910676211057926,0.39602373246601014,0.4014621514227358,0.2206498086452484,0.22340823709964752,0.22514599561691284,77.93501913547516,77.65917629003525,77.48540043830872,63.03
sweep_deep_test,36,6feead0d5c,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",8192,0.002,0.2,1e-06,64,451801,14,0.3142454724121094,0.3588919233667869,0.4025632996292786,0.5605760184061653,0.5990758911580292,0.6344787621577878,0.2849365472793579,0.285778284072876,0.2855297327041626,71.50634527206421,71.4221715927124,71.44702672958374,0.32708353759765624,0.37198333388065286,0.41142030176423655,0.5719121764726262,0.6099043645364844,0.6414205342552081,0.29629915952682495,0.297481507062912,0.2964870035648346,70.3700840473175,70.2518492937088,70.35129964351654,21.12
sweep_deep_test,37,a78e16ad9a,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",4096,0.0015,0.2,0.0001,32,351233,14,0.25184751525878907,0.3067293790959681,0.4387217592802291,0.5018441145004982,0.5538315439697961,0.6623607470859283,0.25796666741371155,0.2599823474884033,0.2589038908481598,74.20333325862885,74.00176525115967,74.10961091518402,0.3743077471923828,0.4272151491455892,0.5419187697403034,0.6118069525531585,0.653616974340163,0.7361513225827305,0.336856871843338,0.3390813171863556,0.3390285074710846,66.3143128156662,66.09186828136444,66.09714925289154,21.59
sweep_deep_test,38,9b1cc12675,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big4,"1024,512,256,128",4096,0.004,0.1,0.0,32,907265,13,0.13910498870849608,0.16590921549373913,0.1702154643772996,0.3729678118933269,0.4073195496090743,0.4125717687594482,0.23008792102336884,0.23324467241764069,0.23267225921154022,76.99120789766312,76.67553275823593,76.73277407884598,0.15739062561035155,0.18436420817809493,0.1861119895013815,0.3967248739496322,0.42937653426578276,0.43140698823892676,0.23893076181411743,0.24404479563236237,0.24183917045593262,76.10692381858826,75.59552043676376,75.81608295440674,31.95
sweep_deep_test,39,99f1b027cf,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",8192,0.0015,0.1,0.0005,128,451801,14,0.32567508056640626,0.3717748035050285,0.4447623302312131,0.5706794902275762,0.6097333872316888,0.666905038390934,0.2745106816291809,0.27550235390663147,0.274965763092041,72.54893183708191,72.44976460933685,72.5034236907959,0.32856152099609376,0.3746083471426262,0.43681164538532025,0.573202861992239,0.6120525689372002,0.6609172757503924,0.27876436710357666,0.27999043464660645,0.2792481482028961,72.12356328964233,72.00095653533936,72.07518517971039,21.27
sweep_deep_test,40,d57b8e762e,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",1024,0.003,0.0,0.0001,128,451801,14,0.12124882186889649,0.14947193562017516,0.15396579679058925,0.34820801522781825,0.3866160053854149,0.3923847560629608,0.2078593671321869,0.21756424009799957,0.2169325202703476,79.21406328678131,78.24357599020004,78.30674797296524,0.12458665542602539,0.1522142471333722,0.15589416832253478,0.35296834904283614,0.39014644318944164,0.3948343555499379,0.21777889132499695,0.2272103726863861,0.227190762758255,78.2221108675003,77.27896273136139,77.2809237241745,18.79
sweep_deep_test,41,2bd5846e69,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep6,"1024,512,512,256,128,64",1024,0.003,0.2,0.001,32,1178113,2,1.2943931616210937,1.3456111166575002,1.4401626993520216,1.1377140069547766,1.1600047916528191,1.2000677894819198,0.6129170060157776,0.6126698851585388,0.6141762733459473,38.70829939842224,38.73301148414612,38.58237266540527,7.629417158203125,7.650272225412258,7.655341848049532,2.7621399599229446,2.7659125484028335,2.7668288432878407,0.9349552392959595,0.9350453019142151,0.9350289702415466,6.504476070404053,6.495469808578491,6.497102975845337,41.97
sweep_deep_test,42,ecbfebe9b4,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",2048,0.001,0.0,0.0,64,451801,15,0.1676269046020508,0.20457134347415531,0.2416470557740333,0.4094226478860821,0.4522956372486422,0.4915760935745689,0.22583292424678802,0.22920557856559753,0.22830140590667725,77.4167075753212,77.07944214344025,77.16985940933228,0.1676269046020508,0.20457134347415531,0.2416470557740333,0.4094226478860821,0.4522956372486422,0.4915760935745689,0.22583292424678802,0.22920557856559753,0.22830140590667725,77.4167075753212,77.07944214344025,77.16985940933228,17.48
sweep_deep_test,43,dbdc3d6f8e,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",4096,0.002,0.05,0.0005,128,451801,15,0.19092472137451172,0.22908806615560087,0.2545301083724147,0.43694933502010475,0.4786314512812555,0.5045097703438604,0.23590238392353058,0.23916146159172058,0.23762519657611847,76.40976160764694,76.08385384082794,76.23748034238815,0.19092472137451172,0.22908806615560087,0.2545301083724147,0.43694933502010475,0.4786314512812555,0.5045097703438604,0.23590238392353058,0.23916146159172058,0.23762519657611847,76.40976160764694,76.08385384082794,76.23748034238815,21.68
sweep_deep_test,44,e8c5fc6d61,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big5,"1024,512,256,128,64",8192,0.003,0.05,0.0001,32,915457,14,0.27175054748535155,0.33554298623664136,0.4287702672922009,0.5212969858778693,0.5792607238857485,0.6548055186787913,0.269796758890152,0.27303630113601685,0.27228522300720215,73.0203241109848,72.69636988639832,72.77147769927979,0.3227762188720703,0.38190778679921034,0.45548738787333454,0.5681339796844318,0.6179868823844162,0.6748980573933626,0.29982611536979675,0.3031303882598877,0.30225539207458496,70.01738846302032,69.68696117401123,69.7744607925415,29.85
sweep_deep_test,45,b7d0a196bc,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,huge3,"2048,1024,512",8192,0.001,0.1,1e-06,32,2920449,15,0.24870597900390626,0.3048710090170966,0.3385473466767477,0.49870430016584605,0.5521512555605543,0.5818482161842105,0.256443053483963,0.258768767118454,0.25871747732162476,74.3556946516037,74.1231232881546,74.12825226783752,0.24870597900390626,0.3048710090170966,0.3385473466767477,0.49870430016584605,0.5521512555605543,0.5818482161842105,0.256443053483963,0.258768767118454,0.25871747732162476,74.3556946516037,74.1231232881546,74.12825226783752,48.91
sweep_deep_test,46,3be87470cc,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,wide3,"1024,1024,512",1024,0.002,0.2,1e-06,128,1906905,13,0.13966089736938478,0.1610998417324216,0.16583435708483082,0.37371231899602236,0.40137244764983754,0.40722764774119996,0.22047430276870728,0.23028835654258728,0.22849802672863007,77.95256972312927,76.97116434574127,77.150197327137,0.4294410125732422,0.4495286189872739,0.44815690943011605,0.6553174899033614,0.6704689545290474,0.6694452251156296,0.6761078834533691,0.676482081413269,0.6787557601928711,32.389211654663086,32.351791858673096,32.12442398071289,43.73
sweep_deep_test,47,8947e73b01,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep6,"1024,512,512,256,128,64",8192,0.004,0.0,0.0,128,1291993,13,0.20421189331054687,0.2476440697812371,0.2680852292227046,0.4518981005830262,0.4976384930662389,0.5177694749815835,0.24735817313194275,0.25073570013046265,0.25017470121383667,75.26418268680573,74.92642998695374,74.98252987861633,0.2045718374633789,0.24820366408070527,0.2782141335128289,0.45229618333938976,0.4982004256127299,0.5274600776483742,0.243488147854805,0.2469998300075531,0.24596841633319855,75.6511852145195,75.30001699924469,75.40315836668015,28.24
sweep_deep_test,48,2b5cc43297,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,huge3,"2048,1024,512",4096,0.003,0.2,0.0,64,3060953,15,0.1302029229736328,0.15614361431193835,0.1578948154591945,0.3608364213513276,0.39515011617350987,0.3973598060438354,0.21582552790641785,0.219900444149971,0.22068583965301514,78.41744720935822,78.0099555850029,77.93141603469849,0.1302029229736328,0.15614361431193835,0.1578948154591945,0.3608364213513276,0.39515011617350987,0.3973598060438354,0.21582552790641785,0.219900444149971,0.22068583965301514,78.41744720935822,78.0099555850029,77.93141603469849,51.62
sweep_deep_test,49,37771c4352,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,huge3,"2048,1024,512",2048,0.0015,0.2,1e-05,128,3060953,14,0.12482605102539063,0.1507805825119802,0.16330503577943603,0.3533073039513769,0.38830475468629044,0.40411017777264163,0.2087126523256302,0.21545687317848206,0.21480469405651093,79.12873476743698,78.4543126821518,78.51953059434891,0.1317893310546875,0.15508745904603555,0.15865888388237437,0.36302800312742745,0.3938114511362456,0.3983200771771044,0.2175804078578949,0.22402484714984894,0.22436878085136414,78.24195921421051,77.5975152850151,77.56312191486359,53.99
sweep_deep_test,50,abd9fd129d,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,huge3,"2048,1024,512",1024,0.001,0.05,1e-05,32,2920449,15,0.11583915771484375,0.142236688562406,0.15002747917536816,0.34035152080583353,0.3771427959837043,0.38733380845901916,0.2030051350593567,0.21185266971588135,0.2112763673067093,79.69948649406433,78.81473302841187,78.87236326932907,0.11583915771484375,0.142236688562406,0.15002747917536816,0.34035152080583353,0.3771427959837043,0.38733380845901916,0.2030051350593567,0.21185266971588135,0.2112763673067093,79.69948649406433,78.81473302841187,78.87236326932907,66.63
